item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt,monounsaturated fatty acids,polyunsaturated fatty acids,polyols,starch,omega3,kJ,ergokalcyferol
0000019228,Mini ciastko z nadzieniem budyniowym 35 g,artykuly-spozywcze,Y,w porcji 100 g,346 kcal,17 g,11 g,39 g,9.5 g,2.1 g,7.2 g,0.91 g,,,,,,1449 kj,
0000016437,Culineo Ocet jabłkowy 6% kwasowości 500 ml,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004275,Madero Musztarda miodowa łagodna 270 g,artykuly-spozywcze,Y,w porcji 100 g,147 kcal,4.9 g,0.7 g,16.8 g,16.8 g,3.2 g,5.1 g,2 g,,,,,,,
0000017496,Twój Deser Budyń smak waniliowy 5 x 40 g,artykuly-spozywcze,Y,w porcji 100 g,96 kcal,1.8 g,1 g,17 g,11 g,0.5 g,3 g,0.1 g,,,,,,,
0000008804,Wadowice Skawa Korsarz Draże kokosowe XXL 130 g,artykuly-spozywcze,Y,w porcji 100 g,488 kcal,19 g,11 g,74 g,71 g,,3.4 g,,,,,,,,
0000009464,Twoje Słodkie Chwile andruty black 500 g,artykuly-spozywcze,Y,w porcji 100 g,549 kcal,33 g,17 g,59 g,38 g,1 g,4 g,0.32 g,,,,,,,
0000006928,Kamis Gałka muszkatołowa mielona 9 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004834,Pastani Makaron Spaghetti  Ekspres 500 g,artykuly-spozywcze,Y,w porcji 100 g,350 kcal,1.6 g,0.3 g,69 g,4.1 g,3.6 g,13 g,0 g,,,,,,,
0000008484,Caro Original Rozpuszczalna kawa zbożowa 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008710,Magnetic Kamyki arachidowe 250 g,artykuly-spozywcze,Y,w porcji 100 g,505 kcal,26 g,3.6 g,53 g,46 g,3.7 g,13 g,0.02 g,,,,,,,
0000015507,nimm2 Śmiejżelki Sokki Żelki owocowe wzbogacone witaminami 90 g,artykuly-spozywcze,Y,w porcji 100 g,330 kcal,0.1 g,0.1 g,76.6 g,55.1 g,,4.2 g,0.2 g,,,,,,,
0000015702,Dallmayr Kawa mielona classic intense 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008383,Plony Natury Mąka orkiszowa pełnoziarnista typ 2000 1 kg,artykuly-spozywcze,Y,w porcji 100 g,335 kcal,2.3 g,0.5 g,59 g,1.5 g,13 g,13 g,0.01 g,,,,,,,
0000001831,Nimm2 Śmiejżelki Owocowe 145g,artykuly-spozywcze,Y,w porcji 100 g,333 kcal,0.2 g,0.2 g,75.4 g,52.1 g,,6.5 g,0.1 g,,,,,,,
0000015930,Pastani Makaron Pełnoziarnisty Świderki 500 g,artykuly-spozywcze,Y,w porcji 100 g,156 kcal,1.4 g,0.3 g,26 g,1 g,5.6 g,7.1 g,0.02 g,,,,,,,
0000003352,Pastani Makaron Cavatappi Durum 500 g,artykuly-spozywcze,Y,w porcji 100 g,350 kcal,1.6 g,0.3 g,69 g,4.1 g,3.6 g,13 g,0 g,,,,,,,
0000017384,Snickers Czekolada mleczna z nugatem i nadzieniem karmelowym z orzeszkami ziemnymi (3 x 50 g) 150 g,artykuly-spozywcze,Y,w porcji 100 g,490 kcal,23 g,7.6 g,60 g,51 g,,8.7 g,0.52 g,,,,,,,
0000007365,Delecta Aromat do ciast waniliowy 9 ml,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006412,Beskidzkie Paluszki z solą 240 g,artykuly-spozywcze,Y,w porcji 100 g,390 kcal,5.5 g,0.6 g,73 g,2.2 g,2.1 g,11 g,3.8 g,,,,,,,
0000015491,Winiary Sos pieczeniowy jasny 27 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015944,Rapsodia Dżem malinowy o obniżonej zawartości cukrów 280 g,artykuly-spozywcze,Y,w porcji 100 g,146 kcal,0.5 g,0.1 g,34 g,34 g,,0.5 g,0.1 g,,,,,,,
0000006445,Go Vege Peanut Butter Crunchy Krem z orzechów 500 g,artykuly-spozywcze,Y,w porcji 100 g,625 kcal,52 g,6.1 g,8.9 g,5.5 g,8.9 g,26 g,0.03 g,,,,,,,
0000006292,Leibniz Herbatniki Minis Choco 100 g,artykuly-spozywcze,Y,w porcji 100 g,484 kcal,20 g,11 g,67 g,31 g,2.5 g,7.8 g,0.64 g,,,,,,,
0000000363,Vitanella Hopki smak czekoladowy 500 g,artykuly-spozywcze,Y,w porcji 100 g,365 kcal,2.1 g,0.7 g,73.7 g,24 g,7.3 g,9.2 g,0.44 g,,,,,,,
0000015686,"Teekanne &quot;LOVE&quot; Limited Edition Herbatka owocowa 20 torebek x 2,25 g",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009356,Dallmayr Home Barista Caffe Crema Dolce kawa ziarnista 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008021,Tarczyński Kabanosy rośl-INNE 3 ziarna 90 g,artykuly-spozywcze,Y,w porcji 100 g,415 kcal,29 g,7.2 g,17 g,8.6 g,6.9 g,21 g,2.5 g,,,,,,,
0000017495,Twój Deser Budyń smak śmietankowy 5 x 40 g,artykuly-spozywcze,Y,w porcji 100 g,97 kcal,1.7 g,1 g,17 g,11 g,0.5 g,3 g,0.1 g,,,,,,,
0000007993,Bonitki Owsiane z sezamem 230 g,artykuly-spozywcze,Y,w porcji 100 g,529 kcal,28 g,13 g,63 g,31 g,1 g,6.9 g,0.23 g,,,,,,,
0000008859,Milka Oreo czekolada 100 g,artykuly-spozywcze,Y,w porcji 100 g,564 kcal,35 g,20 g,56 g,49 g,1.6 g,4.8 g,0.33 g,,,,,,,
0000010767,E. Wedel Pawełek Batonik mleczny toffi 45 g,artykuly-spozywcze,Y,w porcji 100 g,459 kcal,17 g,9.2 g,68 g,64 g,1.2 g,3.9 g,0.13 g,,,,,,,
0000003585,Ritter Sport Czekolada deserowa z nadzieniem marcepanowym 100 g,artykuly-spozywcze,Y,w porcji 100 g,496 kcal,27 g,11 g,52 g,51 g,,7 g,0.01 g,,,,,,,
0000004707,Jacobs Crema Kawa rozpuszczalna 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015406,Plony Natury Kuskus perłowy 400 g,artykuly-spozywcze,Y,w porcji 100 g,356 kcal,1.5 g,0.1 g,72 g,0.5 g,3 g,12 g,0.02 g,,,,,,,
0000004829,Graal Filet z Makreli w Sosie Pomidorowym 170 g,artykuly-spozywcze,Y,w porcji 100 g,170 kcal,12 g,2.7 g,5.6 g,3.8 g,0 g,10 g,1 g,,,,,,,
0000015376,Rio Mare pasztet z tuńczyka z papryką 115 g,artykuly-spozywcze,Y,w porcji 100 g,214 kcal,17 g,2.7 g,2.6 g,1.9 g,,12 g,1.5 g,,,,,,,
0000000461,Cukiernia Róża Pierniki z nadzieniem wieloowocowym 200 g,artykuly-spozywcze,Y,w porcji 100 g,365 kcal,7.1 g,3.8 g,68 g,37 g,,6 g,0.49 g,,,,,,,
0000006428,PRINCESSA Klasyczna Wafel przekładany kremem kakaowym oblany deserową czekoladą 41 g,artykuly-spozywcze,Y,w porcji 100 g,541 kcal,31.6 g,16.2 g,57.1 g,39.3 g,3.2 g,5.4 g,0.26 g,,,,,,,
0000002045,"Huzar Miód wielokwiatowy nektarowy 1,0 kg ",artykuly-spozywcze,Y,w porcji 100 g,339 kcal,0 g,0 g,83 g,76 g,,0.5 g,0 g,,,,,,,
0000004231,Candi Brzoskwiniowe krążki 200 g,artykuly-spozywcze,Y,w porcji 100 g,344 kcal,0 g,0 g,81 g,54 g,,3.8 g,0.03 g,,,,,,,
0000016463,Herbatniki Bonitki Kids 3x14 g,artykuly-spozywcze,Y,w porcji 100 g,431 kcal,9 g,4.6 g,78 g,24 g,,2.4 g,0.49 g,,,,,,,
0000000001,WINIARY Ekspresowa zupa Barszcz czerwony 60 g,artykuly-spozywcze,Y,w porcji 100 ml,22 kcal,0.1 g,0 g,5.1 g,3.8 g,0 g,0.2 g,0.82 g,,,,,,,
0000002355,Culineo Cebulka zapiekana 200 g,artykuly-spozywcze,Y,w porcji 100 g,590 kcal,43 g,21 g,42 g,17 g,6 g,6 g,1 g,,,,,,,
0000009299,Erytrytol Skarby Ziemi 10szt 250 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,99 g,0 g,,0 g,0 g,,,,,,,
0000008717,Pastani Makaron Pełnoziarnisty Spaghetti  500 g,artykuly-spozywcze,Y,w porcji 100 g,156 kcal,1.4 g,0.3 g,26 g,1 g,5.6 g,7.1 g,0.02 g,,,,,,,
0000006106,"Prince Polo Classic wafelek z kremem kakaowym 262,5 g",artykuly-spozywcze,Y,w porcji 100 g,526 kcal,29 g,16 g,58 g,40 g,4.2 g,5.6 g,0.3 g,,,,,,,
0000005518,goBIO Ryż jaśminowy 500g,artykuly-spozywcze,Y,w porcji 100 g,346 kcal,1 g,0.4 g,76 g,0.6 g,2.8 g,7 g,0.01 g,,,,,,,
0000007040,Bonduelle Cieciorka (2 x 80 g) 160 g,artykuly-spozywcze,Y,w porcji 100 g,120 kcal,2.2 g,0.2 g,14.7 g,0.1 g,7.7 g,6.4 g,0.43 g,,,,,,,
0000005356,TOP Krakersy sezamowe 300 g,artykuly-spozywcze,Y,w porcji 100 g,478 kcal,20 g,7.7 g,62 g,6.6 g,2.8 g,11 g,1.68 g,,,,,,,
0000008827,Dr. Oetker Soda oczyszczona 70 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000002342,Vitanella Corn Flakes Płatki kukurydziane 500 g,artykuly-spozywcze,Y,w porcji 100 g,386 kcal,1.9 g,0.6 g,82.5 g,6.3 g,2.3 g,8.5 g,1.5 g,,,,,,,
0000008816,Remsey Herbata cejlońska czarna 150 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000006,NESCAFÉ Classic Kawa rozpuszczalna 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000003598,Ritter Sport czekolada mleczna z nadzieniem nugatowym 100g,artykuly-spozywcze,Y,w porcji 100 g,556 kcal,34 g,14 g,54 g,51 g,,7.3 g,0.12 g,,,,,,,
0000010679,Lubella 5-Jajeczna Makaron nitki 400 g,artykuly-spozywcze,Y,w porcji 100 g,368 kcal,3.2 g,0.9 g,69 g,1 g,3.4 g,14 g,0.05 g,,,,,,,
0000016767,"Vitanella Smoothie Baton rabarbar, truskawka 40g",artykuly-spozywcze,Y,w porcji 100 g,343 kcal,8.3 g,1 g,57.3 g,50.1 g,6.7 g,6.8 g,0.06 g,,,,,,,
0000004149,"Vitanella Chrupiące plasterki jabłka 27,5g",artykuly-spozywcze,Y,w porcji 100 g,364 kcal,0.5 g,0.1 g,81 g,73 g,14 g,2 g,0.01 g,,,,,,,
0000007934,GustoBello Mąka do pizzy neapolitańskiej typ &quot;00&quot; 1 kg,artykuly-spozywcze,Y,w porcji 100 g,343 kcal,1.2 g,0.3 g,70 g,0.5 g,2 g,12 g,0 g,,,,,,,
0000013090,Kraina Wędlin Mięso z dodatkiem czosnku 280g,artykuly-spozywcze,Y,w porcji 100 g,222 kcal,18 g,7.7 g,0.6 g,0.6 g,,14 g,1.5 g,,,,,,,
0000016364,Tic Tac Drażetki o smaku pomarańczowym 54 g,artykuly-spozywcze,Y,w porcji 100 g,400 kcal,0.7 g,0.7 g,96.7 g,93.3 g,,0.1 g,0.03 g,,,,,,,
0000004158,"Halls Extra Strong Cukierki o smaku mentolowo-eukaliptusowym 33,5 g",artykuly-spozywcze,Y,w porcji 100 g,387 kcal,0 g,0 g,96 g,77 g,,0 g,0.06 g,,,,,,,
0000003085,MK Café Premium Kawa palona mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005500,Sonko Wafle ryżowe w czekoladzie mlecznej 65 g,artykuly-spozywcze,Y,w porcji 100 g,474 kcal,19.4 g,12.1 g,64.8 g,24 g,3.5 g,8.2 g,0.14 g,,,,,,,
0000006933,Kamis Chili pieprz cayenne 15 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005116,Nesquik Baton 25 g ,artykuly-spozywcze,Y,w porcji 100 g,402 kcal,13.2 g,5.9 g,63.3 g,22.3 g,6 g,7.2 g,0.44 g,,,,,,,
0000001681,Magnetic Rodzynki w czekoladzie 420g,artykuly-spozywcze,Y,w porcji 100 g,394 kcal,14 g,9.5 g,60 g,56 g,5.4 g,4.2 g,0.1 g,,,,,,,
0000004276,Madero Musztarda Dijon 240 g,artykuly-spozywcze,Y,w porcji 100 g,149 kcal,11 g,0.8 g,1.8 g,1.8 g,,7.2 g,6.1 g,,,,,,,
0000008268,Donatello Oliwki czarne i zielone zioła prowansalskie 150g,artykuly-spozywcze,Y,w porcji 100 g,164 kcal,17 g,2.4 g,0.2 g,0.2 g,2.7 g,1.3 g,2.3 g,,,,,,,
0000016920,Lay's Chipsy ziemniaczane zielona cebulka 130 g,artykuly-spozywcze,Y,w porcji 100 g,524 kcal,32 g,3.1 g,51 g,3 g,4.4 g,6.7 g,1.6 g,,,,,,,
0000015234,Kraina Wędlin konserwa tyrolska 300 g,artykuly-spozywcze,Y,w porcji 100 g,237 kcal,20 g,8 g,3 g,0.5 g,,11 g,2.2 g,,,,,,,
0000003522,Nasze Smaki Żurek 480 ml,artykuly-spozywcze,Y,w porcji 100 ml,41 kcal,0 g,0.1 g,8.1 g,0.2 g,0.5 g,1.3 g,0.2 g,,,,,,,
0000015652,"Remsey Herbata zielona aromatyzowana o smaku maliny i truskawki 32,5 g",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000017513,Knorr Gorący Kubek Żurek z grzankami 17 g,artykuly-spozywcze,Y,w porcji 100 ml,34 kcal,1.2 g,0.6 g,5 g,0.8 g,0.5 g,0.5 g,0.97 g,,,,,,,
0000008858,Milka Caramel czekolada mleczna 100 g,artykuly-spozywcze,Y,w porcji 100 g,484 kcal,24 g,13 g,63 g,53 g,1.1 g,4.1 g,0.37 g,,,,,,,
0000011576,Tutti Batonik twarogowy w polewie czekoladowej wanilia 40 g,artykuly-spozywcze,Y,w porcji 100 g,370 kcal,24 g,14.9 g,25.4 g,24.5 g,1.5 g,13 g,0.06 g,,,,,,,
0000007098,Marinero Podwędzane filety z makreli w oleju roślinnym 170 g,artykuly-spozywcze,Y,w porcji 100 g,557 kcal,57 g,6.2 g,0 g,0 g,0 g,11 g,0.5 g,,,,,,,
0000009042,Pringles Original 165 g,artykuly-spozywcze,Y,w porcji 100 g,534 kcal,31 g,2.8 g,56 g,1.2 g,3.5 g,5.9 g,1.1 g,,,,,,,
0000015233,Kraina Wędlin konserwa turystyczna 300 g,artykuly-spozywcze,Y,w porcji 100 g,237 kcal,20 g,8 g,3 g,0.5 g,,11 g,2.2 g,,,,,,,
0000007661,BakaD'Or Selection Mieszanka egzotyczna 180 g,artykuly-spozywcze,Y,w porcji 100 g,454 kcal,24 g,12 g,49 g,49 g,7.4 g,6.7 g,0.1 g,,,,,,,
0000004382,Crunchips Sticks Chipsy Papryka 70 g,artykuly-spozywcze,Y,w porcji 100 g,511 kcal,29 g,2.2 g,54 g,2.9 g,4.7 g,6.1 g,1.3 g,,,,,,,
0000004133,Kujawski Olej rzepakowy z pierwszego tłoczenia z czosnkiem i bazylią 250 ml,artykuly-spozywcze,Y,w porcji 100 g,888 kcal,98.3 g,7.4 g,0.6 g,0 g,,0.2 g,0 g,,,,,,,
0000006315,Haribo Żelki owocowe Balla Stixx truskawka 170 g,artykuly-spozywcze,Y,w porcji 100 g,370 kcal,3.6 g,2.2 g,81 g,62 g,,2.6 g,0.04 g,,,,,,,
0000003436,Top Chrupki orzechowe 150 g,artykuly-spozywcze,Y,w porcji 100 g,501 kcal,25 g,3.3 g,54 g,3 g,3.5 g,13 g,1.3 g,,,,,,,
0000001284,Lipton Piramidki Forest Fruit 20 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0 g,0 g,0.5 g,0.5 g,,0.5 g,0 g,,,,,,,
0000003478,Graal tuńczyk kawałki w sosie własnym 3x140 g,artykuly-spozywcze,Y,w porcji 100 g,68 kcal,0.5 g,0 g,0 g,0 g,,17 g,0.48 g,,,,,,,
0000004285,Maggi Przyprawa w płynie 200 g,artykuly-spozywcze,Y,w porcji 100 g,85 kcal,0 g,0 g,2.2 g,0.9 g,0 g,2.8 g,22.8 g,,,,,,,
0000002173,NESCAFÉ Crema Kawa rozpuszczalna 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000017930,Winiary Budyń smak Pumpkin spice latte bez dodatku cukru 35 g,artykuly-spozywcze,Y,w porcji 100 g,69 kcal,1.9 g,1.1 g,9.8 g,4.6 g,0.1 g,3.2 g,0.1 g,,,,,,,
0000000212,Plony Natury Kasza jęczmienna wiejska 1kg,artykuly-spozywcze,Y,w porcji 100 g,331 kcal,1.2 g,0.2 g,69 g,0.5 g,10 g,9.1 g,0.01 g,,,,,,,
0000004099,Barilla Pesto alla Genovese Pesto z bazylią 190 g,artykuly-spozywcze,Y,w porcji 100 g,482 kcal,46 g,5.3 g,9.8 g,5.5 g,5 g,4.7 g,3.25 g,,,,,,,
0000008425,BakaD'Or Selection Daktyle suszone 180 g,artykuly-spozywcze,Y,w porcji 100 g,289 kcal,0.5 g,0 g,66 g,61 g,7.3 g,2.1 g,0.01 g,,,,,,,
0000006457,"Plony Natury Natural Mix Ryż parboiled, fasola szparagowa, papryka czerwona, cebula, curry 4x100 g",artykuly-spozywcze,Y,w porcji 100 g,343 kcal,1 g,0.3 g,75 g,3.3 g,3 g,7 g,0.08 g,,,,,,,
0000005841,Vitanella Granola z żurawiną 350 g,artykuly-spozywcze,Y,w porcji 100 g,437 kcal,14 g,3.4 g,64.2 g,23.1 g,9 g,9 g,0.38 g,,,,,,,
0000009983,Nasza Spiżarnia Marchewka z groszkiem 700g,artykuly-spozywcze,Y,w porcji 100 g,53 kcal,0.6 g,0 g,6.4 g,2.1 g,4.7 g,3.2 g,0.78 g,,,,,,,
0000000959,Dobrusia Makaron Świderki  1 kg,artykuly-spozywcze,Y,w porcji 100 g,356 kcal,1.2 g,0.4 g,73 g,3.4 g,,12 g,0 g,,,,,,,
0000001158,Herbarium Mięta Herbatka ziołowa w torebkach do zaparzania 30 torebek 60 g,artykuly-spozywcze,Y,w porcji 100 ml,1 kcal,0 g,0 g,0 g,0 g,,0.5 g,0 g,,,,,,,
0000008426,Vitanella Select Granola 4 rodzaje orzechów 500 g,artykuly-spozywcze,Y,w porcji 100 g,478 kcal,21.1 g,2.5 g,58.7 g,14.3 g,6.7 g,9.9 g,0.51 g,,,,,,,
0000009754,M&M's Peanut Orzeszki ziemne oblane czekoladą w kolorowych skorupkach 45 g,artykuly-spozywcze,Y,w porcji 100 g,524 kcal,26 g,11 g,60 g,53 g,,9.8 g,0.11 g,,,,,,,
0000007538,Czaniecki makaron Nitka walcowana 250 g,artykuly-spozywcze,Y,w porcji 100 g,371 kcal,3.7 g,1 g,70 g,2.9 g,2.6 g,13 g,0.1 g,,,,,,,
0000004242,Big-Active Zielona herbata z owocem pigwy liściasta 100g,artykuly-spozywcze,Y,w porcji 100 g,1 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000017395,Lipton Herbata czarna Brzoskwinia Mango piramidki 20 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000008427,Vitanella Select Granola z czekoladą mleczną i białą 500 g,artykuly-spozywcze,Y,w porcji 100 g,468 kcal,18.4 g,5.5 g,63.6 g,23.2 g,5.6 g,9.2 g,0.27 g,,,,,,,
0000011359,"Minutka Herbata czarna (40 x 1,4 g) 56 g",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000007099,Marinero podwędzane filety z makreli w oleju roślinnym z pieprzem 170g,artykuly-spozywcze,Y,w porcji 100 g,559 kcal,57 g,6.2 g,0 g,0 g,1 g,11 g,0.5 g,,,,,,,
0000016438,Bakello Kwasek cytrynowy 20 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008399,BakaD'Or Selection Pistacje łuskane niesolone prażone 70g,artykuly-spozywcze,Y,w porcji 100 g,608 kcal,50 g,6.5 g,9.6 g,5.3 g,11 g,24 g,0.01 g,,,,,,,
0000000989,Sos meksykański 520g Culineo,artykuly-spozywcze,Y,w porcji 100 g,65 kcal,0.7 g,0.1 g,12 g,10 g,1.5 g,1.9 g,1.1 g,,,,,,,
0000007901,Go Vege Parówki sojowe pikantne 200 g,artykuly-spozywcze,Y,w porcji 100 g,241 kcal,20.2 g,1.6 g,3.6 g,0.5 g,4.5 g,8.9 g,2.5 g,,,,,,,
0000013012,Mentos Pure Fresh Strawberry Guma do żucia bez cukru (30 sztuk) 60 g,artykuly-spozywcze,Y,w porcji 100 g,191 kcal,0.6 g,0.6 g,73 g,0 g,,0 g,,,,69 g,,,,
0000012661,"Milky Way Puszyste nadzienie oblane czekoladą mleczną 21,5 g",artykuly-spozywcze,Y,w porcji 100 g,447 kcal,16 g,7.5 g,71 g,63 g,,3.8 g,0.65 g,,,,,,,
0000004134,"Kujawski Olej rzepakowy z pierwszego tłoczenia z pomidorami czosnkiem i bazylią 0,25 l",artykuly-spozywcze,Y,w porcji 100 g,881 kcal,97.3 g,7.3 g,1.1 g,0.9 g,,0.3 g,0.1 g,,,,,,,
0000000337,Cukiernia Róża Pierniki w czekoladzie mlecznej 500 g,artykuly-spozywcze,Y,w porcji 100 g,367 kcal,7.1 g,3.8 g,70 g,33 g,,7.6 g,0.38 g,,,,,,,
0000005803,goBIO Kasza jaglana 500g,artykuly-spozywcze,Y,w porcji 100 g,350 kcal,3.4 g,0.6 g,68 g,1.1 g,4.2 g,9.7 g,0.01 g,,,,,,,
0000008364,Sękacz Królewski 300 g,artykuly-spozywcze,Y,w porcji 100 g,431 kcal,23.8 g,3.9 g,45.4 g,21.5 g,,8.1 g,0.5 g,,,,,,,
0000001678,Rapsodia Powidła węgierkowe 280 g,artykuly-spozywcze,Y,w porcji 100 g,214 kcal,0.2 g,0.1 g,50 g,46 g,,1.1 g,0 g,,,,,,,
0000006847,Lipton Earl Grey classic herbata czarna 92 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0.5 g,0.1 g,0.5 g,0.5 g,,0.5 g,0.01 g,,,,,,,
0000016354,Gellwe Piernik mieszanka do domowego wypieku 375 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004337,Milka Pieguski Choco Cookies Ciasteczka z kawałkami czekolady mlecznej 135 g,artykuly-spozywcze,Y,w porcji 100 g,499 kcal,25 g,13 g,62 g,33 g,1.6 g,6.3 g,0.82 g,,,,,,,
0000005823,Go Vege Penne 100% z zielonego groszku 250 g,artykuly-spozywcze,Y,w porcji 100 g,374 kcal,1.6 g,0.2 g,63 g,5.5 g,10 g,22 g,0 g,,,,,,,
0000000201,Top Pop Corn solony 125 g,artykuly-spozywcze,Y,w porcji 100 g,491 kcal,31 g,2.6 g,33 g,0.35 g,22 g,8.7 g,0.86 g,,,,,,,
0000008274,Donatello Oliwki chili 150g,artykuly-spozywcze,Y,w porcji 100 g,152 kcal,15 g,2.3 g,0.8 g,0.6 g,4.4 g,1.1 g,2.8 g,,,,,,,
0000016047,Lipton Green Tea Citrus 20 torebek,artykuly-spozywcze,Y,w porcji 100 g,4 kcal,0.5 g,0.1 g,0.5 g,0.5 g,,0.5 g,0.01 g,,,,,,,
0000009768,Pudliszki Sos do ryżu słodko-kwaśny łagodny 500 g,artykuly-spozywcze,Y,w porcji 100 g,86 kcal,0.2 g,0.1 g,19.9 g,14.4 g,0.8 g,0.8 g,,,,,,,,
0000003595,Ritter Sport Czekolada mleczna z kokosem 100g,artykuly-spozywcze,Y,w porcji 100 g,574 kcal,38 g,25 g,50 g,49 g,,5.9 g,0.18 g,,,,,,,
0000008651,Pano Wafle mini Zbożowe 45g,artykuly-spozywcze,Y,w porcji 100 g,372 kcal,1.6 g,0.2 g,72 g,2.9 g,2.4 g,13 g,0.49 g,,,,,,,
0000001080,Duda Pasztetowa drobiowa 300 g,artykuly-spozywcze,Y,w porcji 100 g,259 kcal,23 g,8 g,3.2 g,0.9 g,,9.8 g,1.9 g,,,,,,,
0000015704,Lavazza Qualità Oro kawa mielona 250 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000010604,Nescafé 3in1 Creamy Latte Rozpuszczalny napój kawowy (10 x 15 g) 150 g,artykuly-spozywcze,Y,w porcji 100 g,433 kcal,12.6 g,11.5 g,75.9 g,58.7 g,1.9 g,3 g,1.4 g,,,,,,,
0000008462,Mutti Sos pomidorowy classica 400g,artykuly-spozywcze,Y,w porcji 100 g,37 kcal,0.5 g,0.1 g,5.9 g,5.2 g,,1.7 g,0.53 g,,,,,,,
0000006674,Łowicz Dżem 100 % owoców czarna porzeczka 210 g,artykuly-spozywcze,Y,w porcji 100 g,132 kcal,0.5 g,0.1 g,28 g,28 g,,1.1 g,0 g,,,,,,,
0000000732,Cafe d'Or Cappuccino z czekoladą 130 g,artykuly-spozywcze,Y,w porcji 100 g,399 kcal,5.6 g,4.7 g,78 g,50 g,2.8 g,7.8 g,0.23 g,,,,,,,
0000005361,TOP Krakersy solone 300g,artykuly-spozywcze,Y,w porcji 100 g,449 kcal,18 g,8 g,64 g,8 g,2.1 g,7.9 g,1.98 g,,,,,,,
0000015420,Łowicz Anty Baton Choco Cookie Mus kakao + pomarańcza 100 g,artykuly-spozywcze,Y,w porcji 100 g,97 kcal,3.3 g,0.3 g,13 g,12 g,,3.1 g,0 g,,,,,,,
0000010569,Makaron Szlachecki Gniazda Wstążki 400 g,artykuly-spozywcze,Y,w porcji 100 g,363 kcal,2.8 g,0.9 g,70 g,2.4 g,,14 g,0.03 g,,,,,,,
0000016924,Lay's Max Strong Chipsy ziemniaczane karbowane o smaku ostrego chilli i limonki 120 g,artykuly-spozywcze,Y,w porcji 100 g,517 kcal,30 g,3.1 g,52 g,2.1 g,4.6 g,6.8 g,1.2 g,,,,,,,
0000004713,Cafe d'Or Bilanciato Kawa ziarnista 1 kg,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000005846,nimm2 Śmiejżelki Happies Żelki owocowe 210 g,artykuly-spozywcze,Y,w porcji 100 g,332 kcal,0.1 g,0.1 g,75.3 g,52.1 g,,6.5 g,0.1 g,,,,,,,
0000014832,Orbit Watermelon Guma do żucia bez cukru (21 drażetek) 29 g,artykuly-spozywcze,Y,w porcji 100 g,167 kcal,0 g,0 g,68 g,0 g,,0 g,0 g,,,68 g,,,,
0000011575,Tutti Batonik Twarogowy w polewie czekoladowej 40g,artykuly-spozywcze,Y,w porcji 100 g,406 kcal,24.8 g,14.4 g,34.7 g,32.6 g,2.7 g,11 g,0.1 g,,,,,,,
0000001741,Top Tortilla Chipsy kukurydziane Smak Ostre Chili 150 g,artykuly-spozywcze,Y,w porcji 100 g,488 kcal,22 g,2.1 g,64 g,1.8 g,3.4 g,6.4 g,1.1 g,,,,,,,
0000014850,Chupa Chups XXL Flavour Playlist 29 g,artykuly-spozywcze,Y,w porcji 100 g,351 kcal,0 g,0 g,87 g,69 g,,0 g,0.09 g,,,,,,,
0000007932,Alpro Owsiane Niesłodzone 1 l,artykuly-spozywcze,Y,w porcji 100 ml,40 kcal,1.5 g,0.2 g,5.8 g,0 g,1.2 g,0.2 g,0.11 g,,,,,,,
0000016093,Knorr Fix Spaghetti Carbonara 38 g,artykuly-spozywcze,Y,w porcji 100 g,147 kcal,2.6 g,1.1 g,24 g,0.8 g,1.7 g,6.7 g,0.61 g,,,,,,,
